id,value
68109,data-68109
68110,data-68110
68111,data-68111
68112,data-68112
68113,data-68113
68114,data-68114
68115,data-68115
68116,data-68116
68117,data-68117
68118,data-68118
68119,data-68119
68120,data-68120
68121,data-68121
68122,data-68122
68123,data-68123
68124,data-68124
68125,data-68125
68126,data-68126
68127,data-68127
68128,data-68128
68129,data-68129
68130,data-68130
68131,data-68131
68132,data-68132
68133,data-68133
68134,data-68134
68135,data-68135
68136,data-68136
68137,data-68137
68138,data-68138
68139,data-68139
68140,data-68140
68141,data-68141
68142,data-68142
68143,data-68143
68144,data-68144
68145,data-68145
68146,data-68146
68147,data-68147
68148,data-68148
68149,data-68149
68150,data-68150
68151,data-68151
68152,data-68152
68153,data-68153
68154,data-68154
68155,data-68155
68156,data-68156
68157,data-68157
68158,data-68158
68159,data-68159
68160,data-68160
68161,data-68161
68162,data-68162
68163,data-68163
68164,data-68164
68165,data-68165
68166,data-68166
68167,data-68167
68168,data-68168
68169,data-68169
68170,data-68170
68171,data-68171
68172,data-68172
68173,data-68173
68174,data-68174
68175,data-68175
68176,data-68176
68177,data-68177
68178,data-68178
68179,data-68179
68180,data-68180
68181,data-68181
68182,data-68182
68183,data-68183
68184,data-68184
68185,data-68185
68186,data-68186
68187,data-68187
68188,data-68188
68189,data-68189
68190,data-68190
68191,data-68191
68192,data-68192
68193,data-68193
68194,data-68194
68195,data-68195
68196,data-68196
68197,data-68197
68198,data-68198
68199,data-68199
68200,data-68200
68201,data-68201
68202,data-68202
68203,data-68203
68204,data-68204
68205,data-68205
68206,data-68206
68207,data-68207
68208,data-68208
68209,data-68209
68210,data-68210
68211,data-68211
68212,data-68212
68213,data-68213
68214,data-68214
68215,data-68215
68216,data-68216
68217,data-68217
68218,data-68218
68219,data-68219
68220,data-68220
68221,data-68221
68222,data-68222
68223,data-68223
68224,data-68224
68225,data-68225
68226,data-68226
68227,data-68227
68228,data-68228
68229,data-68229
68230,data-68230
68231,data-68231
68232,data-68232
68233,data-68233
68234,data-68234
68235,data-68235
68236,data-68236
68237,data-68237
68238,data-68238
68239,data-68239
68240,data-68240
68241,data-68241
68242,data-68242
68243,data-68243
68244,data-68244
68245,data-68245
68246,data-68246
68247,data-68247
68248,data-68248
68249,data-68249
68250,data-68250
68251,data-68251
68252,data-68252
68253,data-68253
68254,data-68254
68255,data-68255
68256,data-68256
68257,data-68257
68258,data-68258
68259,data-68259
68260,data-68260
68261,data-68261
68262,data-68262
68263,data-68263
68264,data-68264
68265,data-68265
68266,data-68266
68267,data-68267
68268,data-68268
68269,data-68269
68270,data-68270
68271,data-68271
68272,data-68272
68273,data-68273
68274,data-68274
68275,data-68275
68276,data-68276
68277,data-68277
68278,data-68278
68279,data-68279
68280,data-68280
68281,data-68281
68282,data-68282
68283,data-68283
68284,data-68284
68285,data-68285
68286,data-68286
68287,data-68287
68288,data-68288
68289,data-68289
68290,data-68290
68291,data-68291
68292,data-68292
68293,data-68293
68294,data-68294
68295,data-68295
68296,data-68296
68297,data-68297
68298,data-68298
68299,data-68299
68300,data-68300
68301,data-68301
68302,data-68302
68303,data-68303
68304,data-68304
68305,data-68305
68306,data-68306
68307,data-68307
68308,data-68308
68309,data-68309
68310,data-68310
68311,data-68311
68312,data-68312
68313,data-68313
68314,data-68314
68315,data-68315
68316,data-68316
68317,data-68317
68318,data-68318
68319,data-68319
68320,data-68320
68321,data-68321
68322,data-68322
68323,data-68323
68324,data-68324
68325,data-68325
68326,data-68326
68327,data-68327
68328,data-68328
68329,data-68329
68330,data-68330
68331,data-68331
68332,data-68332
68333,data-68333
68334,data-68334
68335,data-68335
68336,data-68336
68337,data-68337
68338,data-68338
68339,data-68339
68340,data-68340
68341,data-68341
68342,data-68342
68343,data-68343
68344,data-68344
68345,data-68345
68346,data-68346
68347,data-68347
68348,data-68348
68349,data-68349
68350,data-68350
68351,data-68351
68352,data-68352
68353,data-68353
68354,data-68354
68355,data-68355
68356,data-68356
68357,data-68357
68358,data-68358
68359,data-68359
68360,data-68360
68361,data-68361
68362,data-68362
68363,data-68363
68364,data-68364
68365,data-68365
68366,data-68366
68367,data-68367
68368,data-68368
68369,data-68369
68370,data-68370
68371,data-68371
68372,data-68372
68373,data-68373
68374,data-68374
68375,data-68375
68376,data-68376
68377,data-68377
68378,data-68378
68379,data-68379
68380,data-68380
68381,data-68381
68382,data-68382
68383,data-68383
68384,data-68384
68385,data-68385
68386,data-68386
68387,data-68387
68388,data-68388
68389,data-68389
68390,data-68390
68391,data-68391
68392,data-68392
68393,data-68393
68394,data-68394
68395,data-68395
68396,data-68396
68397,data-68397
68398,data-68398
68399,data-68399
68400,data-68400
68401,data-68401
68402,data-68402
68403,data-68403
68404,data-68404
68405,data-68405
68406,data-68406
68407,data-68407
68408,data-68408
68409,data-68409
68410,data-68410
68411,data-68411
68412,data-68412
68413,data-68413
68414,data-68414
68415,data-68415
68416,data-68416
68417,data-68417
68418,data-68418
68419,data-68419
68420,data-68420
68421,data-68421
68422,data-68422
68423,data-68423
68424,data-68424
68425,data-68425
68426,data-68426
68427,data-68427
68428,data-68428
68429,data-68429
68430,data-68430
68431,data-68431
68432,data-68432
68433,data-68433
68434,data-68434
68435,data-68435
68436,data-68436
68437,data-68437
68438,data-68438
68439,data-68439
68440,data-68440
68441,data-68441
68442,data-68442
68443,data-68443
68444,data-68444
68445,data-68445
68446,data-68446
68447,data-68447
68448,data-68448
68449,data-68449
68450,data-68450
68451,data-68451
68452,data-68452
68453,data-68453
68454,data-68454
68455,data-68455
68456,data-68456
68457,data-68457
68458,data-68458
68459,data-68459
68460,data-68460
68461,data-68461
68462,data-68462
68463,data-68463
68464,data-68464
68465,data-68465
68466,data-68466
68467,data-68467
68468,data-68468
68469,data-68469
68470,data-68470
68471,data-68471
68472,data-68472
68473,data-68473
68474,data-68474
68475,data-68475
68476,data-68476
68477,data-68477
68478,data-68478
68479,data-68479
68480,data-68480
68481,data-68481
68482,data-68482
68483,data-68483
68484,data-68484
68485,data-68485
68486,data-68486
68487,data-68487
68488,data-68488
68489,data-68489
68490,data-68490
68491,data-68491
68492,data-68492
68493,data-68493
68494,data-68494
68495,data-68495
68496,data-68496
68497,data-68497
68498,data-68498
68499,data-68499
68500,data-68500
68501,data-68501
68502,data-68502
68503,data-68503
68504,data-68504
68505,data-68505
68506,data-68506
68507,data-68507
68508,data-68508
68509,data-68509
68510,data-68510
68511,data-68511
68512,data-68512
68513,data-68513
68514,data-68514
68515,data-68515
68516,data-68516
68517,data-68517
68518,data-68518
68519,data-68519
68520,data-68520
68521,data-68521
68522,data-68522
68523,data-68523
68524,data-68524
68525,data-68525
68526,data-68526
68527,data-68527
68528,data-68528
68529,data-68529
68530,data-68530
68531,data-68531
68532,data-68532
68533,data-68533
68534,data-68534
68535,data-68535
68536,data-68536
68537,data-68537
68538,data-68538
68539,data-68539
68540,data-68540
68541,data-68541
68542,data-68542
68543,data-68543
68544,data-68544
68545,data-68545
68546,data-68546
68547,data-68547
68548,data-68548
68549,data-68549
68550,data-68550
68551,data-68551
68552,data-68552
68553,data-68553
68554,data-68554
68555,data-68555
68556,data-68556
68557,data-68557
68558,data-68558
68559,data-68559
68560,data-68560
68561,data-68561
68562,data-68562
68563,data-68563
68564,data-68564
68565,data-68565
68566,data-68566
68567,data-68567
68568,data-68568
68569,data-68569
68570,data-68570
68571,data-68571
68572,data-68572
68573,data-68573
68574,data-68574
68575,data-68575
68576,data-68576
68577,data-68577
68578,data-68578
68579,data-68579
68580,data-68580
68581,data-68581
68582,data-68582
68583,data-68583
68584,data-68584
68585,data-68585
68586,data-68586
68587,data-68587
68588,data-68588
68589,data-68589
68590,data-68590
68591,data-68591
68592,data-68592
68593,data-68593
68594,data-68594
68595,data-68595
68596,data-68596
68597,data-68597
68598,data-68598
68599,data-68599
68600,data-68600
68601,data-68601
68602,data-68602
68603,data-68603
68604,data-68604
68605,data-68605
68606,data-68606
68607,data-68607
68608,data-68608
68609,data-68609
68610,data-68610
68611,data-68611
68612,data-68612
68613,data-68613
68614,data-68614
68615,data-68615
68616,data-68616
68617,data-68617
68618,data-68618
68619,data-68619
68620,data-68620
68621,data-68621
68622,data-68622
68623,data-68623
68624,data-68624
68625,data-68625
68626,data-68626
68627,data-68627
68628,data-68628
68629,data-68629
68630,data-68630
68631,data-68631
68632,data-68632
68633,data-68633
68634,data-68634
68635,data-68635
68636,data-68636
68637,data-68637
68638,data-68638
68639,data-68639
68640,data-68640
68641,data-68641
68642,data-68642
68643,data-68643
68644,data-68644
68645,data-68645
68646,data-68646
68647,data-68647
68648,data-68648
68649,data-68649
68650,data-68650
68651,data-68651
68652,data-68652
68653,data-68653
68654,data-68654
68655,data-68655
68656,data-68656
68657,data-68657
68658,data-68658
68659,data-68659
68660,data-68660
68661,data-68661
68662,data-68662
68663,data-68663
68664,data-68664
68665,data-68665
68666,data-68666
68667,data-68667
68668,data-68668
68669,data-68669
68670,data-68670
68671,data-68671
68672,data-68672
68673,data-68673
68674,data-68674
68675,data-68675
68676,data-68676
68677,data-68677
68678,data-68678
68679,data-68679
68680,data-68680
68681,data-68681
68682,data-68682
68683,data-68683
68684,data-68684
68685,data-68685
68686,data-68686
68687,data-68687
68688,data-68688
68689,data-68689
68690,data-68690
68691,data-68691
68692,data-68692
68693,data-68693
68694,data-68694
68695,data-68695
68696,data-68696
68697,data-68697
68698,data-68698
68699,data-68699
68700,data-68700
68701,data-68701
68702,data-68702
68703,data-68703
68704,data-68704
68705,data-68705
68706,data-68706
68707,data-68707
68708,data-68708
68709,data-68709
68710,data-68710
68711,data-68711
68712,data-68712
68713,data-68713
68714,data-68714
68715,data-68715
68716,data-68716
68717,data-68717
68718,data-68718
68719,data-68719
68720,data-68720
68721,data-68721
68722,data-68722
68723,data-68723
68724,data-68724
68725,data-68725
68726,data-68726
68727,data-68727
68728,data-68728
68729,data-68729
68730,data-68730
68731,data-68731
68732,data-68732
68733,data-68733
68734,data-68734
68735,data-68735
68736,data-68736
68737,data-68737
68738,data-68738
68739,data-68739
68740,data-68740
68741,data-68741
68742,data-68742
68743,data-68743
68744,data-68744
68745,data-68745
68746,data-68746
68747,data-68747
68748,data-68748
68749,data-68749
68750,data-68750
68751,data-68751
68752,data-68752
68753,data-68753
68754,data-68754
68755,data-68755
68756,data-68756
68757,data-68757
68758,data-68758
68759,data-68759
68760,data-68760
68761,data-68761
68762,data-68762
68763,data-68763
68764,data-68764
68765,data-68765
68766,data-68766
68767,data-68767
68768,data-68768
68769,data-68769
68770,data-68770
68771,data-68771
68772,data-68772
68773,data-68773
68774,data-68774
68775,data-68775
68776,data-68776
68777,data-68777
68778,data-68778
68779,data-68779
68780,data-68780
68781,data-68781
68782,data-68782
68783,data-68783
68784,data-68784
68785,data-68785
68786,data-68786
68787,data-68787
68788,data-68788
68789,data-68789
68790,data-68790
68791,data-68791
68792,data-68792
68793,data-68793
68794,data-68794
68795,data-68795
68796,data-68796
68797,data-68797
68798,data-68798
68799,data-68799
68800,data-68800
68801,data-68801
68802,data-68802
68803,data-68803
68804,data-68804
68805,data-68805
68806,data-68806
68807,data-68807
68808,data-68808
68809,data-68809
68810,data-68810
68811,data-68811
68812,data-68812
68813,data-68813
68814,data-68814
68815,data-68815
68816,data-68816
68817,data-68817
68818,data-68818
68819,data-68819
68820,data-68820
68821,data-68821
68822,data-68822
68823,data-68823
68824,data-68824
68825,data-68825
68826,data-68826
68827,data-68827
68828,data-68828
68829,data-68829
68830,data-68830
68831,data-68831
68832,data-68832
68833,data-68833
68834,data-68834
68835,data-68835
68836,data-68836
68837,data-68837
68838,data-68838
68839,data-68839
68840,data-68840
68841,data-68841
68842,data-68842
68843,data-68843
68844,data-68844
68845,data-68845
68846,data-68846
68847,data-68847
68848,data-68848
68849,data-68849
68850,data-68850
68851,data-68851
68852,data-68852
68853,data-68853
68854,data-68854
68855,data-68855
68856,data-68856
68857,data-68857
68858,data-68858
68859,data-68859
68860,data-68860
68861,data-68861
68862,data-68862
68863,data-68863
68864,data-68864
68865,data-68865
68866,data-68866
68867,data-68867
68868,data-68868
68869,data-68869
68870,data-68870
68871,data-68871
68872,data-68872
68873,data-68873
68874,data-68874
68875,data-68875
68876,data-68876
68877,data-68877
68878,data-68878
68879,data-68879
68880,data-68880
68881,data-68881
68882,data-68882
68883,data-68883
68884,data-68884
68885,data-68885
68886,data-68886
68887,data-68887
68888,data-68888
68889,data-68889
68890,data-68890
68891,data-68891
68892,data-68892
68893,data-68893
68894,data-68894
68895,data-68895
68896,data-68896
68897,data-68897
68898,data-68898
68899,data-68899
68900,data-68900
68901,data-68901
68902,data-68902
68903,data-68903
68904,data-68904
68905,data-68905
68906,data-68906
68907,data-68907
68908,data-68908
68909,data-68909
68910,data-68910
68911,data-68911
68912,data-68912
68913,data-68913
68914,data-68914
68915,data-68915
68916,data-68916
68917,data-68917
68918,data-68918
68919,data-68919
68920,data-68920
68921,data-68921
68922,data-68922
68923,data-68923
68924,data-68924
68925,data-68925
68926,data-68926
68927,data-68927
68928,data-68928
68929,data-68929
68930,data-68930
68931,data-68931
68932,data-68932
68933,data-68933
68934,data-68934
68935,data-68935
68936,data-68936
68937,data-68937
68938,data-68938
68939,data-68939
68940,data-68940
68941,data-68941
68942,data-68942
68943,data-68943
68944,data-68944
68945,data-68945
68946,data-68946
68947,data-68947
68948,data-68948
68949,data-68949
68950,data-68950
68951,data-68951
68952,data-68952
68953,data-68953
68954,data-68954
68955,data-68955
68956,data-68956
68957,data-68957
68958,data-68958
68959,data-68959
68960,data-68960
68961,data-68961
68962,data-68962
68963,data-68963
68964,data-68964
68965,data-68965
68966,data-68966
68967,data-68967
68968,data-68968
68969,data-68969
68970,data-68970
68971,data-68971
68972,data-68972
68973,data-68973
68974,data-68974
68975,data-68975
68976,data-68976
68977,data-68977
68978,data-68978
68979,data-68979
68980,data-68980
68981,data-68981
68982,data-68982
68983,data-68983
68984,data-68984
68985,data-68985
68986,data-68986
68987,data-68987
68988,data-68988
68989,data-68989
68990,data-68990
68991,data-68991
68992,data-68992
68993,data-68993
68994,data-68994
68995,data-68995
68996,data-68996
68997,data-68997
68998,data-68998
68999,data-68999
69000,data-69000
69001,data-69001
69002,data-69002
69003,data-69003
69004,data-69004
69005,data-69005
69006,data-69006
69007,data-69007
